target,id,date,flag,user,text
0,2322710413,Wed Jun 24 23:07:10 PDT 2009,NO_QUERY,gigegy,@sylviet that made me cry. one of them has a baby 
4,2052669383,Sat Jun 06 01:33:58 PDT 2009,NO_QUERY,James_Osborn,is off to London soon with Helen 
4,2192206427,Tue Jun 16 06:40:53 PDT 2009,NO_QUERY,jochaguevara,#iremember watching America's funniest video. I was laughing like cccraaaazy! 
4,1882195324,Fri May 22 06:25:08 PDT 2009,NO_QUERY,PetulisaB,@markmicallef me too. . i mean i also had the impression you had that delusion  it must be great minds thinking alike
0,2248121623,Fri Jun 19 20:08:05 PDT 2009,NO_QUERY,WCSWANSlady,"Cookie dough recall  Well, great time to go on a diet  http://bit.ly/SbhPY"
4,1998048756,Mon Jun 01 17:54:23 PDT 2009,NO_QUERY,TanyaMillerrr,@mileycyrus Well does he/she know who they're talking to? haha I love you Miley  can you twitter back? please
0,1468320003,Tue Apr 07 00:57:17 PDT 2009,NO_QUERY,felloff,Just heard Eminem's new single. It's official. He fell off. : Just heard Eminem's new single. It's official. He fell off. 
4,1759274703,Sun May 10 18:51:16 PDT 2009,NO_QUERY,Anakinkyy,chillaxiiin talking to hoes  especially frank ma skank 
4,2058130754,Sat Jun 06 14:19:36 PDT 2009,NO_QUERY,kikimarie593,@innuendogirl The show is developing. Of course it's not the same as it was in the beginning. That would just be boring. 
4,1978673369,Sun May 31 00:05:33 PDT 2009,NO_QUERY,NHRanchoRelaxo,"@ijustine psstt,...your new vids title is missing a &quot;T&quot; "
0,2298574706,Tue Jun 23 11:50:55 PDT 2009,NO_QUERY,Hollabeats,Stupid breaks on my car failed not a very good day today 
0,1992109068,Mon Jun 01 08:12:48 PDT 2009,NO_QUERY,iamoverpowered,"I want a Tenori-On sooooo bad. Why is it so expensive? It costs Â£919,00. "
0,2218800044,Wed Jun 17 23:10:21 PDT 2009,NO_QUERY,Uniflame,It is 8 AM.... too early.... **yawn**. A fly kept me awake from 6AM because it liked buzzing around me and landing on me every minute.. 
0,1468767010,Tue Apr 07 03:37:30 PDT 2009,NO_QUERY,choocom,Fed up. Stir crazy. Bought lovely new clothes lst wk and haven't even got them out of the bag. 
0,2242445763,Fri Jun 19 12:11:59 PDT 2009,NO_QUERY,toya10,humidity = boob sweat and boob sweat is not cool! 
0,1975509930,Sat May 30 15:18:36 PDT 2009,NO_QUERY,universesolved,"@russdogg dude, would u mind calling me? need some help bad  thanks! 3107736192"
4,2014199617,Wed Jun 03 00:45:51 PDT 2009,NO_QUERY,beccadawn,.. i love you.  
4,1695376363,Mon May 04 05:58:58 PDT 2009,NO_QUERY,shelby_collins,.. i am going to fail my art final. FML. this was by far the worst semester of my life school wise- otherwise it was the best 
4,1996731704,Mon Jun 01 15:35:28 PDT 2009,NO_QUERY,hollywood5280,@NicoleTOB Sweet !  Yea its gonna be a GREAT time !    Cant wait to see ya !
4,2050791093,Fri Jun 05 19:17:55 PDT 2009,NO_QUERY,hiNatuhlee,@GraveyardStrutr Ohh okayyy. Sometime this summer then I'll come over! lol 
4,1964670362,Fri May 29 14:36:39 PDT 2009,NO_QUERY,chamberwashco,"The Washington County Chamber of Commerce in beautiful Brenham, Texas is now on Twitter!  "
4,2013210930,Tue Jun 02 22:09:14 PDT 2009,NO_QUERY,LaiSan_C,"@BradleyF81 Hey Brad, hope you have a good flight home. Catch up with you later! "
4,1823919891,Sat May 16 23:25:13 PDT 2009,NO_QUERY,itsrissabxtch,@504chucky did u remember to wash behind ur ears?  lol
0,1469499841,Tue Apr 07 06:34:09 PDT 2009,NO_QUERY,bruisedcandy,@Crimsondreamer Ahh I miss you!  Once these essays are done I'll be back to being around.  Just stressing over these till the 20th 
0,1694768776,Mon May 04 04:02:59 PDT 2009,NO_QUERY,SweeneyDey,Things that need to be shopped for are cropping out of nowhere 
4,1880015787,Thu May 21 23:50:16 PDT 2009,NO_QUERY,jaySics,i want to go see Terminator again. goodnight 
4,1957073616,Thu May 28 23:26:40 PDT 2009,NO_QUERY,OsamuK,"@LisaLavie Just finished watching your last vid, congrats! "
4,1554462438,Sat Apr 18 17:03:43 PDT 2009,NO_QUERY,saveriomiroddi,Won the 6th division table tennis cup in team 
0,1881827070,Fri May 22 05:39:04 PDT 2009,NO_QUERY,xurvis,@jimnutt ah I can understand that ;-) It's nice to see some believers use the Internet it's usually full of people hating on Christians 
4,1980112426,Sun May 31 05:43:44 PDT 2009,NO_QUERY,mimipie,@bevvy1910 good morning woman!  lol
0,1791921515,Wed May 13 21:32:19 PDT 2009,NO_QUERY,sangeyvang,@RyanSeacrest im so devastated.  should of been Gokey and Kris. boohoo.
0,2208527599,Wed Jun 17 09:18:33 PDT 2009,NO_QUERY,honeymatthews,@SHIKA3 lol I'm about to find some strength n go to the walk-in for my weesing...  I hate this
0,1822536459,Sat May 16 19:48:15 PDT 2009,NO_QUERY,ROSIEandCARLEI,"Word of advise(sp) never eat six peanut butter cups on the same day, it comes back to haunt you~Carlei "
4,2062876196,Sun Jun 07 00:35:45 PDT 2009,NO_QUERY,TO0OTA,i dont know what to do can some one tell me.. 
0,2233185309,Thu Jun 18 20:57:26 PDT 2009,NO_QUERY,candicedao,Had fun networking at the executive party! My feet hurt from standing in heels for 6 hours though. 
4,2002025355,Tue Jun 02 02:53:35 PDT 2009,NO_QUERY,dambisamoyo,They're all the Munk Debate videos I have for now. Enjoy 
0,2189283355,Mon Jun 15 23:40:25 PDT 2009,NO_QUERY,mamakin65,Major clutz (me) broke my little toe. 
4,1685948980,Sun May 03 02:56:36 PDT 2009,NO_QUERY,ubfid,"@topgold Er, did you not mean &quot;same kebab&quot; ? "
4,2063313386,Sun Jun 07 02:09:43 PDT 2009,NO_QUERY,dreray525,loved the hangover 
4,2180549529,Mon Jun 15 10:37:17 PDT 2009,NO_QUERY,smcappelli,I feel so proud of myself... I get the trick!!!! like 12 hours later hahahahah but nonetheless 
0,2000969491,Mon Jun 01 23:27:57 PDT 2009,NO_QUERY,bikobiko,More or less final. I'm moving over to the UK in 2010 to work with Dr. Peter Piot on AIDS (AIDS2031) policy research...Bye SF Chinatown! 
4,2193373152,Tue Jun 16 08:22:10 PDT 2009,NO_QUERY,hi_my_name_is_t,GOOD MORN1NG.............. Breakfast is screaming @ me right now. Then off to work for the rest of the day. Happy Tuesday 
0,1792858352,Thu May 14 00:29:31 PDT 2009,NO_QUERY,Milgeek,Time for work!  Managed to rank up to Lieutenant General I - plus am starting to close the gap on my kill/death ratio! www.celtsclan.com
0,2248144594,Fri Jun 19 20:10:12 PDT 2009,NO_QUERY,kitkat_skinny,its too late..my feelings are bruised 
4,2187462262,Mon Jun 15 20:19:01 PDT 2009,NO_QUERY,webaddict,"@Laur401 I can't reply to your DM because you're not following me. Yes, we know each other, u don't remember?  Hehe."
0,2252052178,Sat Jun 20 05:19:35 PDT 2009,NO_QUERY,jen_polk,"so many dead birdies on the sidewalk today. learning to fly, but waterlogged? "
4,2002032838,Tue Jun 02 02:55:07 PDT 2009,NO_QUERY,rampok,@HarryMahardhika done that 
0,2260651674,Sat Jun 20 19:33:41 PDT 2009,NO_QUERY,twinklette,Has noone to go to cirque du soleil with 
4,2052395415,Sat Jun 06 00:35:13 PDT 2009,NO_QUERY,BigDaddyApex,In-n-out for a late night snack is the shizbizzle. 
4,2182500261,Mon Jun 15 13:15:11 PDT 2009,NO_QUERY,studionashvegas,"Whew!  Out of breath from my interview on GSPN (I talk a lot, and apparently I talk faster than I thought  I'm from the south, I swear!)"
4,1827952580,Sun May 17 11:47:17 PDT 2009,NO_QUERY,kamaline,@JimKitzmiller 'let go' the exact word I used to my GF n ex-wife. 4 minutes ago 
0,1751279802,Sat May 09 19:04:52 PDT 2009,NO_QUERY,FaeriBex,@DonkeyZSP the guy with the bottle left  we have just what he poured us to drink from 
4,2003515885,Tue Jun 02 06:40:29 PDT 2009,NO_QUERY,simondingle,@blindcripple ah well. You either get it or you don't I guess 
0,1971315559,Sat May 30 06:48:18 PDT 2009,NO_QUERY,lilmissktbaby,Hahaha locked myself out of my hotel room  guess I need to go to the front desk and get another room key
0,2194507490,Tue Jun 16 09:53:19 PDT 2009,NO_QUERY,ubeee,Resturant City isn't opening 
0,2066824839,Sun Jun 07 11:14:21 PDT 2009,NO_QUERY,19Summer91,watching &quot;The curious case of Benjamin Button&quot; now. I'm so excited to see this movie... missed to watch it in cinema 
4,2187618279,Mon Jun 15 20:32:55 PDT 2009,NO_QUERY,ThorteeDeluxe,LoL RE-PU-B-L-I-CAN THE DEMO-C-RATÂ´S THO ;-) THX JUST-US LoL  ALL MfG WFG THOR-TEE-Y DE-LUXE-EY ;-) SPD CDU/CSU B-GRÃNE FDP LINKS AND1THX
0,1754110702,Sun May 10 05:01:13 PDT 2009,NO_QUERY,JayneM1,Sorry not been on much. Son was sick 4am this morning  he has his SATS this week coming as well. Best go and do some tidying up - joys!
4,1967401549,Fri May 29 19:30:48 PDT 2009,NO_QUERY,bambina_bella13,listening to the sounds of sensation live  loved eery second of new years because of it x
0,1557802837,Sun Apr 19 06:04:13 PDT 2009,NO_QUERY,pheeyeohnar,@hsubidooby hahahah i wanted feeohnah but was taken 
4,2056446417,Sat Jun 06 11:09:34 PDT 2009,NO_QUERY,FrisoG,@MLeoDaalder I'm fully In servitude of Koios &amp; Mnemosyne  But also of Mnemosyne's daughter Kalliope of course.
4,1468407636,Tue Apr 07 01:28:58 PDT 2009,NO_QUERY,espiroth,@Zikes @zachriel @brokenboulevard Stop spamming my twitter damnit! And have a nice time at ikea 
4,2049762559,Fri Jun 05 17:27:20 PDT 2009,NO_QUERY,Keyzz,Come as fast as you can to the park next to the Stroh Ranch Rec Center! 
4,1558822648,Sun Apr 19 09:30:01 PDT 2009,NO_QUERY,TiffanyNicole08,glad i went out last night 
4,2176434342,Mon Jun 15 03:51:56 PDT 2009,NO_QUERY,sovereigngirl,first day of college was not that bad. The place was totally alien but some of the aliens seemed to be good    
4,1759052365,Sun May 10 18:21:11 PDT 2009,NO_QUERY,Regis_Sena,"@ddlovato you grew.yeahh.haha  hi demi i'm your new fan i'm a metalhead but i love you,you're incredible and i like your songs.kisses bye."
0,1983154935,Sun May 31 12:36:36 PDT 2009,NO_QUERY,popyXluvsXmcfly,no one talkes to me on here! (cry)  im  right wee loner
4,1970268784,Sat May 30 03:09:16 PDT 2009,NO_QUERY,Jegerlaerke,I'm making a new video for YouTube  Or two. Or something. I don't know why I almost never make video and then always make more at a time.
4,1984209776,Sun May 31 14:39:24 PDT 2009,NO_QUERY,varming,@p4ula I think all HTC devices are charged over mini-USB - my X1 is too and I know the Touch Diamond is too.. but it surely is awesome  
0,1994564580,Mon Jun 01 12:06:50 PDT 2009,NO_QUERY,PapiPaz,"@StealingKitty Hey, How come you not one of my follwers....Hmmm not nice "
0,2183742881,Mon Jun 15 14:55:32 PDT 2009,NO_QUERY,craigds,is finding the linux developer preview of google chrome much more stable than firefox 3.0.11. pity no bookmarks yet 
0,2285296199,Mon Jun 22 14:57:19 PDT 2009,NO_QUERY,ehu,"@gaylondon very nice, but get that drink away  from it "
4,2047478933,Fri Jun 05 13:42:46 PDT 2009,NO_QUERY,kayteeblah,@SylviaWho YESSS! 
0,2180638293,Mon Jun 15 10:44:30 PDT 2009,NO_QUERY,micaperazzo,Cami is not coming to my house  .. I will have to do maths homework allone
4,2032883555,Thu Jun 04 11:54:29 PDT 2009,NO_QUERY,FructisRocks,@stupidweeb Awesome! There will also be daily karaoke contests with a $500.00 prize 
4,2193190901,Tue Jun 16 08:07:11 PDT 2009,NO_QUERY,MsSophieBelle,@KempEquine nothing wrong  Mom has one for me(I can't keep up with bike)-used as &quot;stroller&quot; when I hurt my knee and couldn't take a walk.
4,2049422565,Fri Jun 05 16:51:13 PDT 2009,NO_QUERY,iPityForiPod,"Please sign up, http://bit.ly/XPXEm  I'll love you! "
4,2012894231,Tue Jun 02 21:29:51 PDT 2009,NO_QUERY,mattwilliamson,@shawnJroberts to other SMS recipients as well as email. 
0,1835262991,Mon May 18 05:34:06 PDT 2009,NO_QUERY,McRiddlahpants,@customink I'm not just for me 
4,2001673903,Tue Jun 02 01:40:47 PDT 2009,NO_QUERY,shaunkatruck,well i cleaned AND went to the gym  now waiting for my biore strip to dry...and my sis is in town!!
0,2202163121,Tue Jun 16 21:20:27 PDT 2009,NO_QUERY,mellowmoshpit,ahhhh! im so lonely! and grounded!  *sadness* but i mite b off the hook tomorrow.. mayb anyways... i miss all u guys so much!*depression*
0,2198481547,Tue Jun 16 16:08:21 PDT 2009,NO_QUERY,itwentbang,"I'm going to sleep in the spare room tonight, there's a huge spider running around my floor  Hopefully Rolo will eat it!"
4,2002684332,Tue Jun 02 04:53:53 PDT 2009,NO_QUERY,xyoucantdecodex,@taylorswift13 http://twitpic.com/6g8k2 - your eyes are you gorgeous in this. 
0,2197319581,Tue Jun 16 13:37:46 PDT 2009,NO_QUERY,danniFNB,@ThisCenturySean Wish I had the money to pre-order it. 
4,2186861259,Mon Jun 15 19:26:36 PDT 2009,NO_QUERY,EmilyJustaKid,LEAVING ... all my love to my Following &amp; Followers 
0,2194389454,Tue Jun 16 09:43:51 PDT 2009,NO_QUERY,lynseyjayne,bon iver show in edinburgh cancelled = one very unhappy lynsey. i got all excited 
4,2052325942,Sat Jun 06 00:21:22 PDT 2009,NO_QUERY,MissHKS,Morning all - coffee and getting stuff ready for today 
0,1974813628,Sat May 30 13:53:30 PDT 2009,NO_QUERY,CarlaaPoynter,is boring when no one is on twitter  It is tres ennuyeux XD
4,1975392582,Sat May 30 15:03:44 PDT 2009,NO_QUERY,aeweld,@Poptartt SO GOOD 
0,1976159999,Sat May 30 16:43:06 PDT 2009,NO_QUERY,sassamo,last night with @cmlovesyou  we better make it a good one
4,1833568537,Sun May 17 23:42:41 PDT 2009,NO_QUERY,themaguire,@dreamkillaz yeah i got it!! got so many joints to go through but yours is starred 
0,1973492890,Sat May 30 11:15:19 PDT 2009,NO_QUERY,mo5150,@7angela7 Damn - no sun no fun for me! I want to be in my pool too 
0,2187521317,Mon Jun 15 20:24:19 PDT 2009,NO_QUERY,caitsimop,home from work. and now im so tired 
4,1977343788,Sat May 30 20:45:17 PDT 2009,NO_QUERY,xirclebox,@S_Wash ... glad i could help point that out to you 
0,2236028934,Fri Jun 19 02:40:34 PDT 2009,NO_QUERY,avriloneil,Last day of placements 
0,1883228876,Fri May 22 08:12:56 PDT 2009,NO_QUERY,LarissaRiley,"Tomorrow we leave for a whirlwind west coast tour.  San Fran, Napa, Reno, Tahoe.  Now if only we could bring Teddy with us... "
4,1978918220,Sun May 31 00:56:01 PDT 2009,NO_QUERY,erin1020,"happy Sunday, everyone   hope you all enjoy the rest of the weekend!!"
4,1985987173,Sun May 31 18:08:35 PDT 2009,NO_QUERY,evendia,Rob looks great. As usual. 
4,2051237779,Fri Jun 05 21:16:41 PDT 2009,NO_QUERY,CRISTINICA21,"Good morning twitters! It's a beautiful day, just perfect for work. So let's get to it "
4,2185780785,Mon Jun 15 17:53:45 PDT 2009,NO_QUERY,kathleennn,"sleeping at tricia's, six flags tomorrow! "
4,1694014806,Mon May 04 00:42:11 PDT 2009,NO_QUERY,BreDaQueen,@Moni7 Moni Love...u get all da credit I wouldn't be shit on twitter w/o u...cus I wouldn't kno how 2 do shit on here ! Thanks Boo 
4,1978814507,Sun May 31 00:33:43 PDT 2009,NO_QUERY,Steffisticated,"Note to the clueless: #ONTD is #OhNoTheyDidnt  Haha again, I apologize for the spam, loves! But I couldn't help it. I love these bitches."
4,1976996245,Sat May 30 19:49:05 PDT 2009,NO_QUERY,SandwichINK,@SteveWeber Thank you   
4,2011653734,Tue Jun 02 19:21:24 PDT 2009,NO_QUERY,SCJacka,"Billy, our waiter here at the Daily Grill, is a very entertaining fellow "
0,1551425136,Sat Apr 18 09:01:24 PDT 2009,NO_QUERY,karthickk3,@AmericanTweets still loading yaar 
4,2175976154,Mon Jun 15 02:33:06 PDT 2009,NO_QUERY,ipiink,@modestofamous had fun blowing bubbles with you today. 
4,2185990705,Mon Jun 15 18:11:57 PDT 2009,NO_QUERY,DanLauraJackie,@mrjoshuapaul I'm stoked  When are you guys releasing the video?
4,1956073127,Thu May 28 21:08:13 PDT 2009,NO_QUERY,sophiebaron,@cambriadetken ahh lucky I have one more week and then finals! I'm a junior too  I'm graduating a semester early ))
4,2032716098,Thu Jun 04 11:39:49 PDT 2009,NO_QUERY,alliedaviee,at orthoo getting my bracess offf  I'm afraid I'm gonna hate my smile..
4,1834173879,Mon May 18 01:54:54 PDT 2009,NO_QUERY,AlexLJ,@mrtrev and crumpets 
4,1564645532,Mon Apr 20 04:23:50 PDT 2009,NO_QUERY,Bhawna_Sharma,"@danishk yeah sure, i just love my job and my office. "
4,1972506695,Sat May 30 09:21:17 PDT 2009,NO_QUERY,steenbergen,@Natasja_Cupcake life IS good dear  X
4,2060244244,Sat Jun 06 18:32:13 PDT 2009,NO_QUERY,Iain_A,Yes! I made *41.40  i can finally get broadband!
4,1825973162,Sun May 17 07:22:14 PDT 2009,NO_QUERY,centerstage09,im lovin the new sidekcik LX. july 4th is a rockstar day for me and the other company members im with. 
0,2058055894,Sat Jun 06 14:10:44 PDT 2009,NO_QUERY,chrys1003,Trying to keep from crying...getting my toes done and i think one of them is sprained! She's hurting me 
0,1990274374,Mon Jun 01 04:24:26 PDT 2009,NO_QUERY,RhodesSpeedShop,Downgraded to 4.7.0.75 and it recognized the update online and OTA immediately. Hybrid OS made it appear to be on A BES.....which is BS 
4,2191174459,Tue Jun 16 04:41:43 PDT 2009,NO_QUERY,bielers,Can't wait for the No Doubt concert tonight!! 
4,2052252660,Sat Jun 06 00:07:28 PDT 2009,NO_QUERY,TrellThaTruth,Thinkin Bout My Newborn Success In Tha Musik Biz!!!! God Is Good PPL!!! GOOD INDEED 
4,1833772515,Mon May 18 00:24:25 PDT 2009,NO_QUERY,HollywoodNoir,Had a lovely weekend with my other half 
4,1694200957,Mon May 04 01:32:13 PDT 2009,NO_QUERY,MariaEbbesen,Wee are going to the movies tonight to see Wolverine 
4,1694143759,Mon May 04 01:17:04 PDT 2009,NO_QUERY,Felitherandom,@DavidArchie  the website is http://tinyurl.com/c7yojg  idk if the place is around ur area.. 
0,2218735650,Wed Jun 17 23:02:55 PDT 2009,NO_QUERY,aurihunter,@dsthestar1121 shit same here! It was a long day 
4,1974629111,Sat May 30 13:31:25 PDT 2009,NO_QUERY,WeeShannon,@Lozzie101 why dont we go after bcuz it'll be around tea timee when we get out of the pictures. 
4,2015859316,Wed Jun 03 05:40:29 PDT 2009,NO_QUERY,kenarmstrong1,"@Itxi_Itx (Waves hands in front of screen)  Nuh huw, no flashbacks in here.  No Flashbacks!!  "
4,2003879403,Tue Jun 02 07:18:11 PDT 2009,NO_QUERY,RickAlligood,&quot;...SEVEN DAYS.&quot; - Until my birthday. 
0,2255096731,Sat Jun 20 10:45:17 PDT 2009,NO_QUERY,twihearterika,eating breakfast. Great it's raining. 
0,1958095494,Fri May 29 02:38:45 PDT 2009,NO_QUERY,Thibow,What a bad day! 
0,1980296442,Sun May 31 06:19:22 PDT 2009,NO_QUERY,arunjeetsingh,"On the other hand, I can't go book shopping now  #fb"
4,2058760387,Sat Jun 06 15:34:33 PDT 2009,NO_QUERY,TheLimousines,@samantharonson we just had the raddest time playing this festival thing - watching your pal Steve Aoki 
4,1971220589,Sat May 30 06:32:56 PDT 2009,NO_QUERY,aeternus,is off to langland bay 
4,2069027745,Sun Jun 07 15:07:55 PDT 2009,NO_QUERY,Coyote,"@keith_johnson The link I posted takes you to footage of the old Art Linkletter show, which I remember quite well. I have his 1957 book "
4,2049764908,Fri Jun 05 17:27:35 PDT 2009,NO_QUERY,danni82,@Topele you are more than welcome  @Clark_Kent98 no problem babe
0,2259066238,Sat Jun 20 16:57:49 PDT 2009,NO_QUERY,nicoleandikki,My mom just said I have problems  LOL
0,2257208719,Sat Jun 20 13:58:26 PDT 2009,NO_QUERY,laraduckytay,"Imagine â John Lennon ; Colors of the Wind - Vanessa Williams ; Twitter, please let me sleep "
0,2195491022,Tue Jun 16 11:12:05 PDT 2009,NO_QUERY,SamOnly82,"in pain b/c of tooth, goin to dentist @ 10:45am, then back thursday 4 the HARD parts...I'm scared b/c I have to do all this shit alone "
0,1793287888,Thu May 14 02:06:26 PDT 2009,NO_QUERY,BlackMael,I miss my beautiful angel  #fb
4,1989533791,Mon Jun 01 01:54:05 PDT 2009,NO_QUERY,Jelzkiezz,@ddlovato http://twitpic.com/6e0i0 - i can't wait for that! im sure gonna buy it!!!!!!!!  i really love ur albums!
4,1881476389,Fri May 22 04:46:21 PDT 2009,NO_QUERY,emadea_12,doing the night shift..semoga aman2 saja malam ini 
4,1881077059,Fri May 22 03:31:18 PDT 2009,NO_QUERY,wordia,@felixvelarde nice one Felix - will get them to define it for Wordia. 
4,2049688774,Fri Jun 05 17:19:22 PDT 2009,NO_QUERY,amandawinkle,"@brittanibury: Aw, that especially sucks. Luckily I just found them "
4,1970674726,Sat May 30 04:48:05 PDT 2009,NO_QUERY,CalEvans,@bakytn congrat@bakytn ! please be sure and blog your battle plan.  
4,2057638884,Sat Jun 06 13:22:49 PDT 2009,NO_QUERY,MikeFlaws,"@Heaatherrr @Cloeee thank you, both of you ha! how are you? "
4,1833896775,Mon May 18 00:51:17 PDT 2009,NO_QUERY,JimWray,rt @LamaSuryaDas everything is fuel for the bonfire of awareness.  (Here is the essential meaning of the term &quot;self-liberation&quot;! jw  LOVE!
0,2212241313,Wed Jun 17 13:51:09 PDT 2009,NO_QUERY,xLucyLoox,@BeckyC3 ok.  Alan morning Food last. I should be here when you get back
0,1752615447,Sat May 09 22:26:05 PDT 2009,NO_QUERY,LiveLove87,Heading home with baby spit up on my clothes but I wouldn't have it any other way. I miss my nieces and nephew already 
4,1967717664,Fri May 29 20:05:18 PDT 2009,NO_QUERY,Rona1,"wow totally forgot today was a holiday! yea i love celebrating so many holidays= yummy food, and togetherness "
4,2187437734,Mon Jun 15 20:16:51 PDT 2009,NO_QUERY,erikveland,@aparajuli Then how come you didn't go to the Reunion Rave on Friday? As close as you can get 
4,1880185163,Fri May 22 00:22:28 PDT 2009,NO_QUERY,Jenraiders,Preferably a puppy 
4,1834298110,Mon May 18 02:23:44 PDT 2009,NO_QUERY,thehermitage,"We are returned from the weird and wonderful world of wood, o so tired, happy and jingling of pocket  A weekend full of lovely people!"
4,2062435903,Sat Jun 06 23:13:34 PDT 2009,NO_QUERY,siimpLybeautii,@chewybaby20 welcome and tear up some chicken for me  haha
4,1968836571,Fri May 29 22:20:16 PDT 2009,NO_QUERY,Rayray38,@Jbernal90 thanks 
0,2176727322,Mon Jun 15 04:36:35 PDT 2009,NO_QUERY,herrdoktorc,@montezumas Dark on dark sounds delicious ... though probably not very visual 
4,1995873326,Mon Jun 01 14:10:48 PDT 2009,NO_QUERY,bigearlness,"@jyeags its endtimes my friend, endtimes I tell you! "
0,2299850927,Tue Jun 23 13:25:29 PDT 2009,NO_QUERY,luvmeka,@demberlache 
4,2192514644,Tue Jun 16 07:09:03 PDT 2009,NO_QUERY,Anneelicious,huzzah! The Go Fug Yourselves girls are on Twitter - @fuggirls. They are truly highlarious 
4,2175423038,Mon Jun 15 00:56:56 PDT 2009,NO_QUERY,HerrAwesome,ahhh having din dins and relaxing 
0,2216475087,Wed Jun 17 19:31:58 PDT 2009,NO_QUERY,Mireacle,@mileycyrus if true love waits... i better find it soon since i've lost the one i thought was my true love 
4,2069065570,Sun Jun 07 15:11:56 PDT 2009,NO_QUERY,noisydogstudio,"@JumpNegative  I don't visit any of the DC boards, I get all the goodness from you all on twitter   some people are terrible."
4,1979874647,Sun May 31 04:51:15 PDT 2009,NO_QUERY,kedyke,counting; only 5 days until class trip  and only 2 days until we know the results of the a-level exam... btw. coffee without sugar sucks
0,1966761673,Fri May 29 18:21:09 PDT 2009,NO_QUERY,lucylulu07,is unlucky tonight. 
4,1996537096,Mon Jun 01 15:15:07 PDT 2009,NO_QUERY,CarrieDanyel,happy hour/dinner with the old 12H gang 
0,2054453367,Sat Jun 06 07:23:11 PDT 2009,NO_QUERY,ryancurran,In my local primark. Could have got a blackberry curve pay as you go on Orange for the same price as I got my iPhone for.  &lt;3 blackberry
0,1981560240,Sun May 31 09:24:41 PDT 2009,NO_QUERY,LauraaJayne_,is Bored Shitless 
4,1982366690,Sun May 31 11:04:00 PDT 2009,NO_QUERY,DriaS,"Ridin w/ Gel, about to scoop J.Rod "
0,2002210774,Tue Jun 02 03:30:48 PDT 2009,NO_QUERY,gerick_devil,i am sick... :[ so tired... rawr... 
0,1983025749,Sun May 31 12:21:37 PDT 2009,NO_QUERY,stevieg69,@nikki_lopez The sun is making me tired 
4,1691161626,Sun May 03 17:14:10 PDT 2009,NO_QUERY,hiway,@rileybeebs thanks! I was close to figuring that out after much searching  Guess I'll have to wait for now.
4,1986642881,Sun May 31 19:07:18 PDT 2009,NO_QUERY,SwanksGolightly,"i feel like fulfilling my punch list, where my fist meets their face...oh joy "
0,2175969943,Mon Jun 15 02:31:58 PDT 2009,NO_QUERY,ellendoloiras,i miss him so much!!! badly 
4,1956387402,Thu May 28 21:46:14 PDT 2009,NO_QUERY,Hybrid911,@emo_zaboo aw thankyou  you have a good day too x
4,1687372568,Sun May 03 08:31:20 PDT 2009,NO_QUERY,RachMillhauser,@taylorswift13 &quot;white horse&quot; is stuck in my head!!  i love it so much! it is so beautiful! u r so unbelievably talented!! i love u taylor!
0,1999481948,Mon Jun 01 20:17:40 PDT 2009,NO_QUERY,chaoticchitchat,@michygirl74  that sounds very apealing right now
4,2191565187,Tue Jun 16 05:32:17 PDT 2009,NO_QUERY,TraciKBaez,"going outdoors ALL day!!!   &quot;It's a beautiful, sunny day!&quot; says Maison to his Mama!!!  xoxo"
0,1962147394,Fri May 29 10:35:46 PDT 2009,NO_QUERY,VSalha,@lomeli09 i couldnt respond cuz i maxed out 
4,2068869756,Sun Jun 07 14:50:58 PDT 2009,NO_QUERY,ded,@allagashbeer - you're in town! The twoffice has eagerly been awaiting your arrival 
4,1882283727,Fri May 22 06:35:18 PDT 2009,NO_QUERY,fwalker73,"@WatchJ LMAO I REMEMBER THAT SHIT!! And it smelled funny too, hell nawh lol "
4,1882375823,Fri May 22 06:45:34 PDT 2009,NO_QUERY,laurafee,@juliebelle hahaha thanks. but i think i will keep my other one.... i still use it a lot 
0,2220820314,Thu Jun 18 04:03:19 PDT 2009,NO_QUERY,DoctorDrillVGA,"@AceyBongos Is live still broken ? cant find last weeks sega games to dl, tried from trial i had n got error code  i want Altered Beast"
4,1694707448,Mon May 04 03:48:22 PDT 2009,NO_QUERY,Django1974,@babygirlparis I hope you have fun together and the press don't spoil things.  Take care 
4,1979405141,Sun May 31 02:54:28 PDT 2009,NO_QUERY,BrinaM,@coollike Safe flight  Hope the weather's a good in LA as it is over here.
0,1975321194,Sat May 30 14:54:49 PDT 2009,NO_QUERY,katern7,work again... enough said 
4,1973535801,Sat May 30 11:20:25 PDT 2009,NO_QUERY,davidsouthard,If you get a chance watch the DMB:Scenes from Big Whiskey on Hulu. It'll make you appreciate DMB a lot more. 
4,1686732580,Sun May 03 06:34:31 PDT 2009,NO_QUERY,Patty_92,hahahahahahaaha my life is beautiful right now 
0,1834340560,Mon May 18 02:33:44 PDT 2009,NO_QUERY,3nang,why is it that there are so few people online nowadays 
4,2184457846,Mon Jun 15 15:56:29 PDT 2009,NO_QUERY,forman_,http://img.4chan.org/b/src/1245100502531.jpg lol internets i love this pic 
4,1994228912,Mon Jun 01 11:36:44 PDT 2009,NO_QUERY,misterrev,Just downed four bottles of water. Urine = too clear to see. Me = refreshed. 
